Table of contents,,,,,,,,,,,
"SHS clients, by state/territory, age group and sex, July 2017 to June 2021",,,,,,,,,,,
,,,,,,,,,,,
Month,Sex,Age group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
JAN19,Female,18–19 years,932,899,378,177,241,112,68,96,"2,896"
JAN19,Female,20–24 years,"1,802","2,233",788,451,511,166,121,183,"6,235"
JAN19,Female,25–29 years,"1,198","2,183",719,446,440,134,131,173,"5,406"
JAN19,Female,30–34 years,"1,241","2,399",724,554,467,140,99,205,"5,795"
JAN19,Female,35–39 years,"1,226","2,247",694,470,401,141,80,177,"5,421"
JAN19,Female,40–44 years,"1,038","1,950",576,357,340,112,64,169,"4,586"
JAN19,Female,45–49 years,856,"1,547",454,307,239,78,37,124,"3,633"
JAN19,Female,50–54 years,584,951,291,201,134,77,35,90,"2,356"
JAN19,Female,55–59 years,380,599,194,129,85,41,36,58,"1,518"
JAN19,Female,60–64 years,207,418,94,74,44,30,16,50,933
JAN19,Female,65+ years,285,643,111,105,40,42,9,49,"1,280"
JAN19,Female,All Females,"13,667","20,293","7,308","4,270","3,921","1,288",939,"2,012","53,544"
JAN19,Male,0–4 years,"1,192","1,415",803,324,286,44,114,156,"4,331"
JAN19,Male,5–9 years,858,"1,275",659,256,221,38,56,146,"3,506"
JAN19,Male,10–14 years,791,965,515,203,177,30,40,156,"2,875"
JAN19,Male,15–17 years,721,678,330,135,157,65,38,75,"2,196"
JAN19,Male,18–19 years,564,537,226,88,139,70,32,44,"1,699"
JAN19,Male,20–24 years,"1,012","1,043",428,153,277,128,61,66,"3,163"
JAN19,Male,25–29 years,482,767,282,119,190,96,50,51,"2,034"
JAN19,Male,30–34 years,510,845,327,150,188,87,48,52,"2,197"
JAN19,Male,35–39 years,657,982,421,195,211,107,74,84,"2,714"
JAN19,Male,40–44 years,674,934,419,204,181,97,64,73,"2,642"
JAN19,Male,45–49 years,720,866,394,204,192,114,43,84,"2,598"
JAN19,Male,50–54 years,537,632,289,137,135,102,40,75,"1,939"
JAN19,Male,55–59 years,375,390,171,107,89,67,24,61,"1,277"
JAN19,Male,60–64 years,216,286,109,59,45,34,13,44,804
JAN19,Male,65+ years,262,488,127,93,42,45,21,53,"1,129"
JAN19,Male,All Males,"9,571","12,103","5,500","2,427","2,530","1,124",718,"1,220","35,104"
JAN19,Total,0–4 years,"2,301","2,716","1,567",632,600,91,200,297,"8,395"
JAN19,Total,5–9 years,"1,699","2,395","1,254",521,452,65,121,321,"6,822"
JAN19,Total,10–14 years,"1,650","1,963",998,417,360,73,77,340,"5,872"
JAN19,Total,15–17 years,"1,830","1,483",773,347,408,163,93,213,"5,304"
JAN19,Total,18–19 years,"1,496","1,436",604,265,380,182,100,140,"4,595"
JAN19,Total,20–24 years,"2,814","3,276","1,216",604,788,294,182,249,"9,398"
JAN19,Total,25–29 years,"1,680","2,950","1,001",565,630,230,181,224,"7,440"
JAN19,Total,30–34 years,"1,751","3,244","1,051",704,655,227,147,257,"7,992"
JAN19,Total,35–39 years,"1,883","3,229","1,115",665,612,248,154,261,"8,135"
JAN19,Total,40–44 years,"1,712","2,884",995,561,521,209,128,242,"7,228"
JAN19,Total,45–49 years,"1,576","2,413",848,511,431,192,80,208,"6,231"
JAN19,Total,50–54 years,"1,121","1,583",580,338,269,179,75,165,"4,295"
JAN19,Total,55–59 years,755,989,365,236,174,108,60,119,"2,795"
JAN19,Total,60–64 years,423,704,203,133,89,64,29,94,"1,737"
JAN19,Total,65+ years,547,"1,131",238,198,82,87,30,102,"2,409"
JAN19,Total,All Ages,"23,238","32,396","12,808","6,697","6,451","2,412","1,657","3,232","88,648"
DEC18,Female,0–4 years,"1,094","1,277",744,286,294,38,91,152,"3,974"
DEC18,Female,5–9 years,855,"1,148",590,245,218,29,61,170,"3,315"
DEC18,Female,10–14 years,893,961,466,212,162,36,32,154,"2,914"
DEC18,Female,15–17 years,"1,153",805,428,215,255,92,53,102,"3,099"
DEC18,Female,18–19 years,865,872,344,172,233,96,62,82,"2,724"
DEC18,Female,20–24 years,"1,726","2,151",706,399,493,155,122,191,"5,925"
DEC18,Female,25–29 years,"1,146","2,152",625,413,413,127,117,173,"5,145"
DEC18,Female,30–34 years,"1,183","2,335",643,488,461,127,94,198,"5,500"
DEC18,Female,35–39 years,"1,147","2,216",624,470,374,114,72,157,"5,167"
DEC18,Female,40–44 years,987,"1,860",504,346,295,102,55,163,"4,295"
DEC18,Female,45–49 years,824,"1,473",426,279,224,79,36,142,"3,478"
DEC18,Female,50–54 years,560,922,255,178,132,70,37,90,"2,239"
DEC18,Female,55–59 years,373,592,174,107,68,37,32,57,"1,436"
DEC18,Female,60–64 years,201,386,75,73,47,27,10,50,869
DEC18,Female,65+ years,260,643,112,95,24,43,8,49,"1,233"
DEC18,Female,All Females,"13,267","19,793","6,716","3,978","3,693","1,172",882,"1,930","51,313"
DEC18,Male,0–4 years,"1,145","1,415",706,301,286,42,118,151,"4,160"
DEC18,Male,5–9 years,842,"1,210",591,248,189,45,58,147,"3,326"
DEC18,Male,10–14 years,802,990,464,192,158,24,36,124,"2,788"
DEC18,Male,15–17 years,715,664,304,142,156,58,35,55,"2,125"
DEC18,Male,18–19 years,563,525,230,89,125,73,33,35,"1,669"
DEC18,Male,20–24 years,940,"1,008",403,149,244,130,69,74,"3,010"
DEC18,Male,25–29 years,420,755,235,110,157,95,40,47,"1,853"
DEC18,Male,30–34 years,458,836,322,127,172,77,52,53,"2,088"
DEC18,Male,35–39 years,582,952,377,167,203,96,60,74,"2,502"
DEC18,Male,40–44 years,644,897,366,168,170,85,55,69,"2,449"
DEC18,Male,45–49 years,667,827,357,173,178,92,38,77,"2,401"
DEC18,Male,50–54 years,506,600,270,109,124,92,31,81,"1,808"
DEC18,Male,55–59 years,342,405,158,101,82,62,25,54,"1,225"
DEC18,Male,60–64 years,199,287,98,66,43,29,13,41,774
DEC18,Male,65+ years,261,462,115,82,40,45,20,49,"1,072"
DEC18,Male,All Males,"9,086","11,833","4,996","2,224","2,327","1,045",683,"1,131","33,250"
DEC18,Total,0–4 years,"2,239","2,692","1,450",587,580,80,209,303,"8,134"
DEC18,Total,5–9 years,"1,697","2,358","1,181",493,407,74,119,317,"6,641"
DEC18,Total,10–14 years,"1,695","1,951",930,404,320,60,68,278,"5,702"
DEC18,Total,15–17 years,"1,868","1,469",732,357,411,150,88,157,"5,224"
DEC18,Total,18–19 years,"1,428","1,397",574,261,358,169,95,117,"4,393"
DEC18,Total,20–24 years,"2,666","3,159","1,109",548,737,285,191,265,"8,935"
DEC18,Total,25–29 years,"1,566","2,907",860,523,570,222,157,220,"6,998"
DEC18,Total,30–34 years,"1,641","3,171",965,615,633,204,146,251,"7,588"
DEC18,Total,35–39 years,"1,729","3,168","1,001",637,577,210,132,231,"7,669"
DEC18,Total,40–44 years,"1,631","2,757",870,514,465,187,110,232,"6,744"
DEC18,Total,45–49 years,"1,491","2,300",783,452,402,171,74,219,"5,879"
DEC18,Total,50–54 years,"1,066","1,522",525,287,256,162,68,171,"4,047"
DEC18,Total,55–59 years,715,997,332,208,150,99,57,111,"2,661"
DEC18,Total,60–64 years,400,673,173,139,90,56,23,91,"1,643"
DEC18,Total,65+ years,521,"1,105",227,177,64,88,28,98,"2,305"
DEC18,Total,All Ages,"22,353","31,626","11,712","6,202","6,020","2,217","1,565","3,061","84,563"
NOV18,Female,0–4 years,"1,176","1,321",764,280,336,40,95,167,"4,177"
NOV18,Female,5–9 years,889,"1,179",602,218,231,45,62,174,"3,392"
NOV18,Female,10–14 years,931,978,487,195,189,34,35,152,"2,989"
NOV18,Female,15–17 years,"1,232",830,456,208,272,98,65,109,"3,267"
NOV18,Female,18–19 years,930,906,363,174,248,99,62,89,"2,868"
NOV18,Female,20–24 years,"1,809","2,244",759,399,516,163,125,217,"6,211"
NOV18,Female,25–29 years,"1,203","2,294",659,414,461,130,124,180,"5,446"
NOV18,Female,30–34 years,"1,259","2,411",710,491,499,136,106,198,"5,775"
NOV18,Female,35–39 years,"1,258","2,304",674,467,416,146,82,185,"5,518"
NOV18,Female,40–44 years,"1,065","1,879",563,335,320,102,63,169,"4,477"
NOV18,Female,45–49 years,861,"1,580",420,270,229,83,42,136,"3,615"
NOV18,Female,50–54 years,574,991,278,170,140,71,36,85,"2,338"
NOV18,Female,55–59 years,389,583,174,117,86,36,28,62,"1,470"
NOV18,Female,60–64 years,208,398,90,70,57,28,12,62,925
NOV18,Female,65+ years,274,603,113,93,35,50,9,53,"1,226"
NOV18,Female,All Females,"14,058","20,501","7,112","3,901","4,035","1,261",946,"2,038","53,694"
NOV18,Male,0–4 years,"1,237","1,413",764,300,323,48,117,155,"4,352"
NOV18,Male,5–9 years,864,"1,227",609,232,254,46,58,158,"3,443"
NOV18,Male,10–14 years,866,"1,014",486,195,196,39,40,139,"2,973"
NOV18,Male,15–17 years,825,672,347,143,173,65,39,64,"2,325"
NOV18,Male,18–19 years,563,555,236,91,128,75,33,41,"1,716"
NOV18,Male,20–24 years,970,"1,056",409,157,262,138,66,90,"3,143"
NOV18,Male,25–29 years,481,810,272,120,160,94,41,54,"2,025"
NOV18,Male,30–34 years,510,882,340,128,179,84,49,50,"2,207"
NOV18,Male,35–39 years,621,"1,011",394,186,221,96,63,75,"2,655"
NOV18,Male,40–44 years,693,970,379,196,197,92,52,75,"2,646"
NOV18,Male,45–49 years,738,866,383,192,190,106,40,81,"2,584"
NOV18,Male,50–54 years,571,664,296,107,126,96,30,75,"1,960"
NOV18,Male,55–59 years,350,425,185,114,83,64,23,63,"1,303"
NOV18,Male,60–64 years,233,291,112,62,45,27,15,43,825
NOV18,Male,65+ years,268,475,113,88,46,44,17,57,"1,105"
NOV18,Male,All Males,"9,790","12,331","5,325","2,311","2,583","1,114",683,"1,220","35,262"
NOV18,Total,0–4 years,"2,413","2,734","1,528",580,659,88,212,322,"8,529"
NOV18,Total,5–9 years,"1,753","2,406","1,211",450,485,91,120,332,"6,835"
NOV18,Total,10–14 years,"1,797","1,992",973,390,385,73,75,291,"5,962"
NOV18,Total,15–17 years,"2,057","1,502",803,351,445,163,104,173,"5,592"
NOV18,Total,18–19 years,"1,493","1,461",599,265,376,174,95,130,"4,584"
NOV18,Total,20–24 years,"2,779","3,300","1,168",556,778,301,191,307,"9,354"
NOV18,Total,25–29 years,"1,684","3,104",931,534,621,224,165,234,"7,471"
NOV18,Total,30–34 years,"1,769","3,293","1,050",619,678,220,155,248,"7,982"
NOV18,Total,35–39 years,"1,879","3,315","1,068",653,637,242,145,260,"8,173"
NOV18,Total,40–44 years,"1,758","2,849",942,531,517,194,115,244,"7,123"
NOV18,Total,45–49 years,"1,599","2,446",803,462,419,189,82,217,"6,199"
NOV18,Total,50–54 years,"1,145","1,655",574,277,266,167,66,160,"4,298"
NOV18,Total,55–59 years,739,"1,008",359,231,169,100,51,125,"2,773"
NOV18,Total,60–64 years,441,689,202,132,102,55,27,105,"1,750"
NOV18,Total,65+ years,542,"1,078",226,181,81,94,26,110,"2,331"
NOV18,Total,All Ages,"23,848","32,832","12,437","6,212","6,618","2,375","1,629","3,258","88,956"
OCT18,Female,0–4 years,"1,205","1,265",747,282,345,44,92,148,"4,128"
OCT18,Female,5–9 years,876,"1,076",585,241,226,35,61,167,"3,258"
OCT18,Female,10–14 years,909,911,522,206,194,30,35,169,"2,974"
OCT18,Female,15–17 years,"1,324",853,446,221,248,83,67,86,"3,323"
OCT18,Female,18–19 years,929,916,359,183,232,104,64,96,"2,878"
OCT18,Female,20–24 years,"1,802","2,285",778,424,540,164,116,192,"6,282"
OCT18,Female,25–29 years,"1,215","2,298",678,422,450,126,110,177,"5,462"
OCT18,Female,30–34 years,"1,227","2,448",701,510,505,127,92,191,"5,778"
OCT18,Female,35–39 years,"1,201","2,287",666,487,404,156,81,190,"5,459"
OCT18,Female,40–44 years,"1,056","1,859",569,377,329,99,62,174,"4,510"
OCT18,Female,45–49 years,859,"1,542",457,280,239,99,42,133,"3,634"
OCT18,Female,50–54 years,577,999,267,203,132,56,38,85,"2,351"
OCT18,Female,55–59 years,380,629,178,105,85,31,28,62,"1,491"
OCT18,Female,60–64 years,202,421,88,53,62,28,10,54,917
OCT18,Female,65+ years,274,642,108,103,34,44,9,57,"1,267"
OCT18,Female,All Females,"14,036","20,431","7,149","4,097","4,025","1,226",907,"1,981","53,712"
OCT18,Male,0–4 years,"1,223","1,397",780,305,333,45,114,147,"4,342"
OCT18,Male,5–9 years,914,"1,112",612,221,242,42,54,141,"3,334"
OCT18,Male,10–14 years,838,909,501,215,192,28,42,151,"2,873"
OCT18,Male,15–17 years,902,673,362,147,159,64,35,65,"2,405"
OCT18,Male,18–19 years,558,573,244,90,123,83,32,47,"1,747"
OCT18,Male,20–24 years,968,"1,111",416,159,246,138,62,85,"3,179"
OCT18,Male,25–29 years,493,795,281,116,166,92,40,44,"2,019"
OCT18,Male,30–34 years,505,901,354,122,169,87,50,52,"2,232"
OCT18,Male,35–39 years,620,"1,024",405,189,218,99,64,76,"2,682"
OCT18,Male,40–44 years,697,"1,000",373,197,188,100,57,77,"2,680"
OCT18,Male,45–49 years,723,891,394,186,177,108,48,91,"2,605"
OCT18,Male,50–54 years,562,693,287,114,129,98,29,86,"1,992"
OCT18,Male,55–59 years,360,452,208,100,87,59,24,70,"1,354"
OCT18,Male,60–64 years,223,305,113,60,46,25,13,49,832
OCT18,Male,65+ years,263,472,131,79,43,44,16,60,"1,108"
OCT18,Male,All Males,"9,849","12,308","5,461","2,300","2,518","1,112",680,"1,241","35,384"
OCT18,Total,0–4 years,"2,428","2,662","1,527",587,678,89,206,295,"8,470"
OCT18,Total,5–9 years,"1,790","2,188","1,197",462,468,77,115,308,"6,592"
OCT18,Total,10–14 years,"1,747","1,820","1,023",421,386,58,77,320,"5,847"
OCT18,Total,15–17 years,"2,226","1,526",808,368,407,147,102,151,"5,728"
OCT18,Total,18–19 years,"1,487","1,489",603,273,355,187,96,143,"4,625"
OCT18,Total,20–24 years,"2,770","3,396","1,194",583,786,302,178,277,"9,461"
OCT18,Total,25–29 years,"1,708","3,093",959,538,616,218,150,221,"7,481"
OCT18,Total,30–34 years,"1,732","3,349","1,055",632,674,214,142,243,"8,010"
OCT18,Total,35–39 years,"1,821","3,311","1,071",676,622,255,145,266,"8,141"
OCT18,Total,40–44 years,"1,753","2,859",942,574,517,199,119,251,"7,190"
OCT18,Total,45–49 years,"1,582","2,433",851,466,416,207,90,224,"6,239"
OCT18,Total,50–54 years,"1,139","1,692",554,317,261,154,67,171,"4,343"
OCT18,Total,55–59 years,740,"1,081",386,205,172,90,52,132,"2,845"
OCT18,Total,60–64 years,425,726,201,113,108,53,23,103,"1,749"
OCT18,Total,65+ years,537,"1,114",239,182,77,88,25,117,"2,375"
OCT18,Total,All Ages,"23,885","32,739","12,610","6,397","6,543","2,338","1,587","3,222","89,096"
SEP18,Female,0–4 years,"1,183","1,181",707,262,317,44,90,149,"3,931"
SEP18,Female,5–9 years,860,998,565,198,198,39,61,166,"3,078"
SEP18,Female,10–14 years,916,869,519,187,179,29,39,143,"2,877"
SEP18,Female,15–17 years,"1,144",826,453,191,255,93,74,83,"3,113"
SEP18,Female,18–19 years,879,881,355,173,222,98,62,93,"2,756"
SEP18,Female,20–24 years,"1,749","2,121",713,392,523,165,115,171,"5,929"
SEP18,Female,25–29 years,"1,206","2,200",640,421,425,107,131,182,"5,296"
SEP18,Female,30–34 years,"1,159","2,295",680,483,483,120,86,188,"5,478"
SEP18,Female,35–39 years,"1,155","2,209",676,450,400,145,79,169,"5,276"
SEP18,Female,40–44 years,"1,059","1,767",517,334,331,93,58,154,"4,294"
SEP18,Female,45–49 years,861,"1,472",432,257,226,91,44,126,"3,496"
SEP18,Female,50–54 years,559,905,268,178,136,62,40,89,"2,234"
SEP18,Female,55–59 years,351,608,161,98,78,33,30,65,"1,421"
SEP18,Female,60–64 years,200,390,90,58,56,30,11,61,896
SEP18,Female,65+ years,261,598,93,85,36,38,8,52,"1,170"
SEP18,Female,All Females,"13,542","19,320","6,869","3,767","3,865","1,187",928,"1,891","51,245"
SEP18,Male,0–4 years,"1,242","1,333",748,270,318,49,116,158,"4,225"
SEP18,Male,5–9 years,923,"1,074",564,209,211,47,56,132,"3,214"
SEP18,Male,10–14 years,861,904,457,185,186,32,38,150,"2,810"
SEP18,Male,15–17 years,803,632,332,135,167,62,43,66,"2,235"
SEP18,Male,18–19 years,550,541,232,88,122,83,31,51,"1,696"
SEP18,Male,20–24 years,932,"1,049",404,165,248,121,62,68,"3,042"
SEP18,Male,25–29 years,446,796,249,104,140,88,39,44,"1,899"
SEP18,Male,30–34 years,485,850,321,112,190,94,47,58,"2,147"
SEP18,Male,35–39 years,631,940,400,175,206,103,64,74,"2,579"
SEP18,Male,40–44 years,668,960,387,179,180,94,54,73,"2,584"
SEP18,Male,45–49 years,699,897,374,153,182,107,45,96,"2,539"
SEP18,Male,50–54 years,556,629,270,116,129,96,34,88,"1,910"
SEP18,Male,55–59 years,353,418,195,86,86,54,22,65,"1,275"
SEP18,Male,60–64 years,205,268,96,61,41,29,12,49,760
SEP18,Male,65+ years,235,470,109,87,43,42,20,61,"1,066"
SEP18,Male,All Males,"9,589","11,761","5,138","2,125","2,449","1,101",683,"1,233","33,981"
SEP18,Total,0–4 years,"2,425","2,514","1,455",532,635,93,206,307,"8,156"
SEP18,Total,5–9 years,"1,783","2,072","1,129",407,409,86,117,298,"6,292"
SEP18,Total,10–14 years,"1,777","1,773",976,372,365,61,77,293,"5,687"
SEP18,Total,15–17 years,"1,947","1,458",785,326,422,155,117,149,"5,348"
SEP18,Total,18–19 years,"1,429","1,422",587,261,344,181,93,144,"4,452"
SEP18,Total,20–24 years,"2,681","3,170","1,117",557,771,286,177,239,"8,971"
SEP18,Total,25–29 years,"1,652","2,996",889,525,565,195,170,226,"7,195"
SEP18,Total,30–34 years,"1,644","3,145","1,001",595,673,214,133,246,"7,625"
SEP18,Total,35–39 years,"1,786","3,149","1,076",625,606,248,143,243,"7,855"
SEP18,Total,40–44 years,"1,727","2,727",904,513,511,187,112,227,"6,878"
SEP18,Total,45–49 years,"1,560","2,369",806,410,408,198,89,222,"6,035"
SEP18,Total,50–54 years,"1,115","1,534",538,294,265,158,74,177,"4,144"
SEP18,Total,55–59 years,704,"1,026",356,184,164,87,52,130,"2,696"
SEP18,Total,60–64 years,405,658,186,119,97,59,23,110,"1,656"
SEP18,Total,65+ years,496,"1,068",202,172,79,80,28,113,"2,236"
SEP18,Total,All Ages,"23,131","31,081","12,007","5,892","6,314","2,288","1,611","3,124","85,226"
AUG18,Female,0–4 years,"1,195","1,198",687,282,289,43,87,150,"3,929"
AUG18,Female,5–9 years,927,"1,051",552,226,194,32,63,169,"3,206"
AUG18,Female,10–14 years,971,892,514,183,167,25,40,137,"2,928"
AUG18,Female,15–17 years,"1,204",864,426,213,258,86,79,88,"3,211"
AUG18,Female,18–19 years,906,916,355,167,220,94,71,88,"2,812"
AUG18,Female,20–24 years,"1,835","2,271",705,387,534,169,119,186,"6,190"
AUG18,Female,25–29 years,"1,249","2,277",660,411,412,116,131,178,"5,411"
AUG18,Female,30–34 years,"1,208","2,367",683,482,497,121,83,197,"5,627"
AUG18,Female,35–39 years,"1,191","2,299",681,427,398,138,86,172,"5,379"
AUG18,Female,40–44 years,"1,040","1,865",540,356,318,100,60,174,"4,437"
AUG18,Female,45–49 years,864,"1,559",433,264,222,93,38,135,"3,602"
AUG18,Female,50–54 years,569,972,275,170,138,68,48,108,"2,339"
AUG18,Female,55–59 years,386,635,165,106,78,35,30,71,"1,501"
AUG18,Female,60–64 years,204,413,92,63,56,33,9,55,925
AUG18,Female,65+ years,262,650,95,99,37,36,10,44,"1,231"
AUG18,Female,All Females,"14,011","20,229","6,863","3,836","3,818","1,189",954,"1,952","52,728"
AUG18,Male,0–4 years,"1,291","1,372",733,281,286,52,119,153,"4,283"
AUG18,Male,5–9 years,967,"1,112",534,234,198,30,60,150,"3,280"
AUG18,Male,10–14 years,865,923,450,211,195,34,36,143,"2,854"
AUG18,Male,15–17 years,806,669,321,142,164,59,49,66,"2,275"
AUG18,Male,18–19 years,554,572,224,98,133,73,33,44,"1,726"
AUG18,Male,20–24 years,933,"1,089",444,164,269,126,58,68,"3,144"
AUG18,Male,25–29 years,456,836,284,113,134,79,41,46,"1,984"
AUG18,Male,30–34 years,513,877,341,115,182,101,45,65,"2,231"
AUG18,Male,35–39 years,652,"1,053",427,173,212,99,61,78,"2,744"
AUG18,Male,40–44 years,699,"1,035",412,196,181,90,52,76,"2,730"
AUG18,Male,45–49 years,708,939,376,180,177,102,45,96,"2,616"
AUG18,Male,50–54 years,560,651,275,121,135,87,35,85,"1,940"
AUG18,Male,55–59 years,368,462,183,94,80,58,24,64,"1,330"
AUG18,Male,60–64 years,218,282,97,68,37,26,13,51,789
AUG18,Male,65+ years,251,501,104,84,41,41,17,61,"1,097"
AUG18,Male,All Males,"9,841","12,373","5,205","2,274","2,424","1,057",688,"1,246","35,023"
AUG18,Total,0–4 years,"2,486","2,570","1,420",563,575,95,206,303,"8,212"
AUG18,Total,5–9 years,"1,894","2,163","1,086",460,392,62,123,319,"6,486"
AUG18,Total,10–14 years,"1,836","1,815",964,394,362,59,76,280,"5,782"
AUG18,Total,15–17 years,"2,010","1,533",747,355,422,145,128,154,"5,486"
AUG18,Total,18–19 years,"1,460","1,488",579,265,353,167,104,132,"4,538"
AUG18,Total,20–24 years,"2,768","3,360","1,149",551,803,295,177,254,"9,334"
AUG18,Total,25–29 years,"1,705","3,113",944,524,546,195,172,224,"7,395"
AUG18,Total,30–34 years,"1,721","3,244","1,024",597,679,222,128,262,"7,858"
AUG18,Total,35–39 years,"1,843","3,352","1,108",600,610,237,147,250,"8,123"
AUG18,Total,40–44 years,"1,739","2,900",952,552,499,190,112,250,"7,167"
AUG18,Total,45–49 years,"1,572","2,498",809,444,399,195,83,231,"6,218"
AUG18,Total,50–54 years,"1,129","1,623",550,291,273,155,83,193,"4,279"
AUG18,Total,55–59 years,754,"1,097",348,200,158,93,54,135,"2,831"
AUG18,Total,60–64 years,422,695,189,131,93,59,22,106,"1,714"
AUG18,Total,65+ years,513,"1,151",199,183,78,77,27,105,"2,328"
AUG18,Total,All Ages,"23,852","32,602","12,068","6,110","6,242","2,246","1,642","3,198","87,751"
JUL18,Female,0–4 years,"1,176","1,234",655,267,290,36,91,135,"3,880"
JUL18,Female,5–9 years,912,"1,036",547,233,221,38,64,149,"3,194"
JUL18,Female,10–14 years,904,928,465,189,175,28,40,125,"2,853"
JUL18,Female,15–17 years,"1,150",860,435,230,262,88,54,89,"3,164"
JUL18,Female,18–19 years,878,899,332,176,219,85,67,86,"2,736"
JUL18,Female,20–24 years,"1,770","2,344",693,376,510,166,117,173,"6,139"
JUL18,Female,25–29 years,"1,216","2,402",605,388,427,107,118,165,"5,407"
JUL18,Female,30–34 years,"1,200","2,430",654,467,497,109,92,167,"5,600"
JUL18,Female,35–39 years,"1,200","2,409",665,417,381,133,91,166,"5,446"
JUL18,Female,40–44 years,995,"1,994",547,364,323,98,57,161,"4,530"
JUL18,Female,45–49 years,865,"1,668",423,263,224,95,40,141,"3,713"
JUL18,Female,50–54 years,560,"1,024",275,197,138,66,43,104,"2,406"
JUL18,Female,55–59 years,383,649,163,108,73,31,24,68,"1,496"
JUL18,Female,60–64 years,207,396,84,63,58,20,12,52,892
JUL18,Female,65+ years,269,689,99,78,32,33,10,43,"1,253"
JUL18,Female,All Females,"13,685","20,962","6,642","3,816","3,830","1,133",920,"1,824","52,709"
JUL18,Male,0–4 years,"1,232","1,352",711,277,286,50,119,138,"4,161"
JUL18,Male,5–9 years,939,"1,113",542,239,186,27,56,143,"3,240"
JUL18,Male,10–14 years,858,934,451,200,193,34,34,121,"2,819"
JUL18,Male,15–17 years,762,663,324,123,161,55,44,59,"2,189"
JUL18,Male,18–19 years,542,548,219,98,134,75,31,48,"1,694"
JUL18,Male,20–24 years,932,"1,071",410,147,266,123,63,63,"3,067"
JUL18,Male,25–29 years,457,796,265,103,155,87,46,45,"1,947"
JUL18,Male,30–34 years,490,862,299,126,181,89,42,58,"2,141"
JUL18,Male,35–39 years,667,988,392,160,210,99,59,77,"2,643"
JUL18,Male,40–44 years,684,"1,008",405,205,186,100,54,76,"2,709"
JUL18,Male,45–49 years,670,905,367,192,179,96,45,87,"2,533"
JUL18,Male,50–54 years,574,617,273,135,148,78,31,82,"1,930"
JUL18,Male,55–59 years,377,432,171,86,93,57,22,57,"1,290"
JUL18,Male,60–64 years,222,282,109,68,40,25,15,50,810
JUL18,Male,65+ years,254,470,107,77,40,42,16,60,"1,063"
JUL18,Male,All Males,"9,660","12,041","5,045","2,236","2,458","1,037",677,"1,164","34,236"
JUL18,Total,0–4 years,"2,408","2,586","1,366",544,576,86,210,273,"8,041"
JUL18,Total,5–9 years,"1,851","2,149","1,089",472,407,65,120,292,"6,434"
JUL18,Total,10–14 years,"1,762","1,862",916,389,368,62,74,246,"5,672"
JUL18,Total,15–17 years,"1,912","1,523",759,353,423,143,98,148,"5,353"
JUL18,Total,18–19 years,"1,420","1,447",551,274,353,160,98,134,"4,430"
JUL18,Total,20–24 years,"2,702","3,415","1,103",523,776,289,180,236,"9,206"
JUL18,Total,25–29 years,"1,673","3,198",870,491,582,194,164,210,"7,354"
JUL18,Total,30–34 years,"1,690","3,292",953,593,678,198,134,225,"7,741"
JUL18,Total,35–39 years,"1,867","3,397","1,057",577,591,232,150,243,"8,089"
JUL18,Total,40–44 years,"1,679","3,002",952,569,509,198,111,237,"7,239"
JUL18,Total,45–49 years,"1,535","2,573",790,455,403,191,85,228,"6,246"
JUL18,Total,50–54 years,"1,134","1,641",548,332,286,144,74,186,"4,336"
JUL18,Total,55–59 years,760,"1,081",334,194,166,88,46,125,"2,786"
JUL18,Total,60–64 years,429,678,193,131,98,45,27,102,"1,702"
JUL18,Total,65+ years,523,"1,159",206,155,72,75,26,103,"2,316"
JUL18,Total,All Ages,"23,345","33,003","11,687","6,052","6,288","2,170","1,597","2,988","86,945"
JUN18,Female,0–4 years,"1,202","1,216",674,247,302,44,92,137,"3,909"
JUN18,Female,5–9 years,871,"1,009",550,224,204,39,65,157,"3,113"
JUN18,Female,10–14 years,941,919,475,184,185,34,46,142,"2,923"
JUN18,Female,15–17 years,"1,151",863,436,212,256,89,62,104,"3,166"
JUN18,Female,18–19 years,908,913,311,175,226,87,64,74,"2,753"
JUN18,Female,20–24 years,"1,782","2,319",717,369,521,173,117,168,"6,154"
JUN18,Female,25–29 years,"1,187","2,311",646,399,417,109,116,168,"5,332"
JUN18,Female,30–34 years,"1,196","2,486",692,471,482,102,86,166,"5,662"
JUN18,Female,35–39 years,"1,200","2,442",673,399,396,125,91,171,"5,476"
JUN18,Female,40–44 years,"1,006","2,017",562,359,320,93,63,164,"4,571"
JUN18,Female,45–49 years,882,"1,712",430,261,227,97,36,140,"3,780"
JUN18,Female,50–54 years,565,"1,018",275,172,130,63,40,90,"2,353"
JUN18,Female,55–59 years,366,631,173,97,92,35,23,63,"1,478"
JUN18,Female,60–64 years,205,427,89,62,62,19,11,53,927
JUN18,Female,65+ years,230,716,93,81,34,31,11,45,"1,241"
JUN18,Female,All Females,"13,692","20,999","6,796","3,712","3,854","1,140",923,"1,842","52,838"
JUN18,Male,0–4 years,"1,255","1,351",759,262,285,43,120,156,"4,227"
JUN18,Male,5–9 years,931,"1,106",547,234,190,35,56,155,"3,248"
JUN18,Male,10–14 years,836,936,465,186,177,37,33,128,"2,795"
JUN18,Male,15–17 years,769,688,308,137,176,52,44,73,"2,246"
JUN18,Male,18–19 years,569,532,214,108,141,75,34,45,"1,712"
